geo_type;region;date;driving;walking;transit
city;Bangkok;26.02.2020;-12.82;-25.04;
city;Bangkok;27.02.2020;-12.59;-23.83;
city;Bangkok;28.02.2020;16.63;-6.7;
city;Bangkok;29.02.2020;5.44;-10.46;
city;Bangkok;01.03.2020;-8.72;-23.51;
city;Bangkok;02.03.2020;-15.22;-26.53;
city;Bangkok;03.03.2020;-16.4;-25.36;
city;Bangkok;04.03.2020;-15.06;-28.74;
city;Bangkok;05.03.2020;-9.56;-26.23;
city;Bangkok;06.03.2020;13.33;-11.78;
city;Bangkok;07.03.2020;0.42;-19.51;
city;Bangkok;08.03.2020;-11.43;-31.08;
city;Bangkok;09.03.2020;-22.47;-37.22;
city;Bangkok;10.03.2020;-22.09;-39.47;
city;Bangkok;11.03.2020;-23.25;-40.97;
city;Bangkok;12.03.2020;-24.25;-42.83;
city;Bangkok;13.03.2020;-9.4;-40.85;
city;Bangkok;14.03.2020;-22.48;-47.33;
city;Bangkok;15.03.2020;-31.03;-54.55;
city;Bangkok;16.03.2020;-37.83;-59.43;
city;Bangkok;17.03.2020;-38.25;-59.21;
city;Bangkok;18.03.2020;-41.25;-62.45;
city;Bangkok;19.03.2020;-41.25;-64.76;
city;Bangkok;20.03.2020;-36.62;-64.35;
city;Bangkok;21.03.2020;-46.92;-69.82;
city;Bangkok;22.03.2020;-52.32;-75.19;
city;Bangkok;23.03.2020;-55.1;-77.13;
city;Bangkok;24.03.2020;-54.47;-76.48;
city;Bangkok;25.03.2020;-57.76;-78.15;
city;Bangkok;26.03.2020;-62.34;-79.79;
city;Bangkok;27.03.2020;-61.57;-78.99;
city;Bangkok;28.03.2020;-64.55;-80.84;
city;Bangkok;29.03.2020;-62.92;-80.23;
city;Bangkok;30.03.2020;-61.93;-80.03;
city;Bangkok;31.03.2020;-61.43;-80.23;
city;Bangkok;01.04.2020;-62.53;-80.54;
city;Bangkok;02.04.2020;-62.35;-79.88;
city;Bangkok;03.04.2020;-62.32;-80.4;
city;Bangkok;04.04.2020;-65.12;-80.78;
city;Bangkok;05.04.2020;-66.37;-81.42;
city;Bangkok;06.04.2020;-64.03;-80.4;
city;Bangkok;07.04.2020;-64.9;-80.65;
city;Bangkok;08.04.2020;-64.03;-79.85;
city;Bangkok;09.04.2020;-63.31;-79.39;
city;Bangkok;10.04.2020;-61.7;-77.37;
city;Bangkok;11.04.2020;-64.32;-79.92;
city;Bangkok;12.04.2020;-65.16;-81;
city;Bangkok;13.04.2020;-64.66;-81.95;
city;Bangkok;14.04.2020;-65.04;-81.16;
city;Bangkok;15.04.2020;-64.07;-80.57;
city;Barcelona;13.01.2020;0;0;0
city;Barcelona;14.01.2020;-0.99;-4.9;-3.65
city;Barcelona;15.01.2020;1.62;-2.84;-6.52
city;Barcelona;16.01.2020;4.68;1.98;-1.28
city;Barcelona;17.01.2020;21.72;26.12;11.85
city;Barcelona;18.01.2020;23.96;46.65;18.06
city;Barcelona;19.01.2020;-0.34;1.33;8.07
city;Barcelona;20.01.2020;0.03;-13.04;3.84
city;Barcelona;21.01.2020;-2.97;-30.21;-6.26
city;Barcelona;22.01.2020;5.05;-7.14;-2.95
city;Barcelona;23.01.2020;10.73;6.83;3.98
city;Barcelona;24.01.2020;22.82;24.08;16.42
city;Barcelona;25.01.2020;20.18;39.24;12.84
city;Barcelona;26.01.2020;-2.34;0.16;3.23
city;Barcelona;27.01.2020;3.96;4.74;3.3
city;Barcelona;28.01.2020;5.14;2.34;1.67
city;Barcelona;29.01.2020;5.76;3.45;1.72
city;Barcelona;30.01.2020;9.67;5.74;3.49
city;Barcelona;31.01.2020;26.09;29.69;12.68
city;Barcelona;01.02.2020;26.11;47.46;15.88
city;Barcelona;02.02.2020;13.33;18.31;13.52
city;Barcelona;03.02.2020;6.36;9.57;6.98
city;Barcelona;04.02.2020;5.17;7.65;2.08
city;Barcelona;05.02.2020;3.93;5.04;1.45
city;Barcelona;06.02.2020;9.95;10.7;6.84
city;Barcelona;07.02.2020;24.28;30.14;20.19
city;Barcelona;08.02.2020;28.2;48.86;19.76
city;Barcelona;09.02.2020;5.97;6.24;6.57
city;Barcelona;10.02.2020;6.37;10.32;5.57
city;Barcelona;11.02.2020;4.88;5.26;2.07
city;Barcelona;12.02.2020;9.93;11.51;7.79
city;Barcelona;13.02.2020;19.26;29.53;17.12
city;Barcelona;14.02.2020;45.22;64.03;32.72
city;Barcelona;15.02.2020;47.32;82.31;37.56
city;Barcelona;16.02.2020;17.45;35.74;51.03
city;Barcelona;17.02.2020;15.97;31.39;103.56
city;Barcelona;18.02.2020;14.94;28.37;117.21
city;Barcelona;19.02.2020;18.76;30.1;115.1
city;Barcelona;20.02.2020;25.44;36.02;133.69
city;Barcelona;21.02.2020;38.18;52.93;151.99
city;Barcelona;22.02.2020;26.81;58;167.5
city;Barcelona;23.02.2020;5.8;11.1;122.54
city;Barcelona;24.02.2020;10.11;7.47;100.91
city;Barcelona;25.02.2020;2.72;-3.48;84.37
city;Barcelona;26.02.2020;7.25;4.34;91.72
city;Barcelona;27.02.2020;16.54;17.5;109.83
city;Barcelona;28.02.2020;35.9;44.94;141.87
city;Barcelona;29.02.2020;34.19;61.79;163.15
city;Barcelona;01.03.2020;13.82;27.94;151.72
city;Barcelona;02.03.2020;8.14;17.86;127.68
city;Barcelona;03.03.2020;11.21;21.01;131.22
city;Barcelona;04.03.2020;15.65;25.36;136.64
city;Barcelona;05.03.2020;29.7;44.06;159.56
city;Barcelona;06.03.2020;43.26;65.84;191.3
city;Barcelona;07.03.2020;48.9;87.46;222.18
city;Barcelona;08.03.2020;20.86;43.58;179.95
city;Barcelona;09.03.2020;3.92;15.79;129.01
city;Barcelona;10.03.2020;-0.77;6.57;103.75
city;Barcelona;11.03.2020;-3.17;3.56;89.71
city;Barcelona;12.03.2020;-15.07;-12.92;43.26
city;Barcelona;13.03.2020;-29.04;-25.84;9.23
city;Barcelona;14.03.2020;-64.17;-63.31;-40.36
city;Barcelona;15.03.2020;-78.54;-85.03;-66.32
city;Barcelona;16.03.2020;-80.56;-91.98;-80.33
city;Barcelona;17.03.2020;-82.77;-92.15;-84.34
city;Barcelona;18.03.2020;-84.37;-93.3;-86.79
city;Barcelona;19.03.2020;-85.66;-93.96;-87.87
city;Barcelona;20.03.2020;-86.11;-93.57;-88.26
city;Barcelona;21.03.2020;-90.57;-95.08;-90.11
city;Barcelona;22.03.2020;-91.3;-95.89;-90.2
city;Barcelona;23.03.2020;-87.48;-94.57;-88.9
city;Barcelona;24.03.2020;-87.29;-94.95;-89.57
city;Barcelona;25.03.2020;-87.58;-95.12;-90.01
city;Barcelona;26.03.2020;-87.32;-95;-89.98
city;Barcelona;27.03.2020;-87.26;-94.9;-90.38
city;Barcelona;28.03.2020;-90.5;-95.34;-90.22
city;Barcelona;29.03.2020;-91.07;-96.02;-90.88
city;Barcelona;30.03.2020;-88.62;-94.93;-89.91
city;Barcelona;31.03.2020;-88.59;-94.55;-90.19
city;Barcelona;01.04.2020;-88.28;-95.33;-90.81
city;Barcelona;02.04.2020;-88.09;-94.48;-89.79
city;Barcelona;03.04.2020;-87.91;-94.35;-90.18
city;Barcelona;04.04.2020;-90.55;-95.58;-91.64
city;Barcelona;05.04.2020;-91.3;-96.22;-91.77
city;Barcelona;06.04.2020;-87.81;-94.54;-89.62
city;Barcelona;07.04.2020;-86.71;-94.15;-89.04
city;Barcelona;08.04.2020;-86.37;-93.93;-88.46
city;Barcelona;09.04.2020;-86.51;-93.65;-89.44
city;Barcelona;10.04.2020;-90.02;-95.54;-89.22
city;Barcelona;11.04.2020;-89.37;-94.79;-89.95
city;Barcelona;12.04.2020;-90.85;-95.87;-90.36
city;Barcelona;13.04.2020;-88.7;-95.53;-88.45
city;Barcelona;14.04.2020;-83.98;-93.47;-87.46
city;Barcelona;15.04.2020;-83.36;-92.88;-87.98
city;Berlin;13.01.2020;0;0;0
city;Berlin;14.01.2020;5.36;7.17;4.84
city;Berlin;15.01.2020;7.04;11.6;4.32
city;Berlin;16.01.2020;9.71;16.41;9.63
city;Berlin;17.01.2020;16.27;34.55;19.85
city;Berlin;18.01.2020;10.4;49.26;21.96
city;Berlin;19.01.2020;-1.11;-0.5;0.37
city;Berlin;20.01.2020;1.88;-4.73;-1.53
city;Berlin;21.01.2020;3.34;1.05;1.49
city;Berlin;22.01.2020;0.95;-0.91;0.53
city;Berlin;23.01.2020;2.77;6.89;5.14
city;Berlin;24.01.2020;10.28;27.18;15.72
city;Berlin;25.01.2020;6.29;34.96;20.86
city;Berlin;26.01.2020;-7.96;-12.31;-4.11
city;Berlin;27.01.2020;3.97;-1.76;-0.71
city;Berlin;28.01.2020;9.13;-3.68;1.01
city;Berlin;29.01.2020;2.16;-2.83;-1.21
city;Berlin;30.01.2020;8.05;5.93;4.58
city;Berlin;31.01.2020;20.15;34.49;16.97
city;Berlin;01.02.2020;5.44;31.71;16.51
city;Berlin;02.02.2020;-6.93;-7.15;1.18
city;Berlin;03.02.2020;0.63;-2.67;3.25
city;Berlin;04.02.2020;0.7;-1.77;3.06
city;Berlin;05.02.2020;-0.24;-2.29;-0.09
city;Berlin;06.02.2020;0.91;0.65;2.05
city;Berlin;07.02.2020;9.82;24.78;12.29
city;Berlin;08.02.2020;8.3;44.6;17.4
city;Berlin;09.02.2020;-7.09;-2.81;-4.87
city;Berlin;10.02.2020;1.56;-1.96;3.37
city;Berlin;11.02.2020;4.01;3.72;4.9
city;Berlin;12.02.2020;5.26;10.9;7.04
city;Berlin;13.02.2020;10.55;22.99;15.33
city;Berlin;14.02.2020;23.98;50.48;25.41
city;Berlin;15.02.2020;16.22;67.42;28.95
city;Berlin;16.02.2020;-1.68;6.55;5.08
city;Berlin;17.02.2020;7.4;18.9;15.42
city;Berlin;18.02.2020;8.75;18.43;13.66
city;Berlin;19.02.2020;11.06;18.34;16.4
city;Berlin;20.02.2020;13.46;29.47;20.85
city;Berlin;21.02.2020;19.89;55.62;33.78
city;Berlin;22.02.2020;15.21;69.47;36.3
city;Berlin;23.02.2020;-1.61;6.02;11.76
city;Berlin;24.02.2020;8.68;26.17;17.28
city;Berlin;25.02.2020;10.96;28;18.81
city;Berlin;26.02.2020;7.15;11.35;12.76
city;Berlin;27.02.2020;10.79;26.36;20.1
city;Berlin;28.02.2020;16.54;47.36;28.94
city;Berlin;29.02.2020;10.85;57.32;30.05
city;Berlin;01.03.2020;-2.36;5.68;8.14
city;Berlin;02.03.2020;0.72;6.79;4.79
city;Berlin;03.03.2020;4.31;0.12;0.77
city;Berlin;04.03.2020;-0.49;-1.06;-1
city;Berlin;05.03.2020;3.42;7.85;1.77
city;Berlin;06.03.2020;10.47;22.55;12.71
city;Berlin;07.03.2020;6;37.77;18.9
city;Berlin;08.03.2020;-5.07;-0.89;-3.73
city;Berlin;09.03.2020;-2.48;-2.67;-5.65
city;Berlin;10.03.2020;-3.35;-13.27;-9.26
city;Berlin;11.03.2020;-5.47;-3.57;-12.8
city;Berlin;12.03.2020;-10.4;-14.28;-19.64
city;Berlin;13.03.2020;-16.13;-16.28;-27.59
city;Berlin;14.03.2020;-24.95;-10.6;-33.94
city;Berlin;15.03.2020;-35.47;-39.13;-50.53
city;Berlin;16.03.2020;-29.56;-39.61;-53
city;Berlin;17.03.2020;-35.67;-48.65;-59.45
city;Berlin;18.03.2020;-38.52;-50.16;-62.96
city;Berlin;19.03.2020;-45.86;-61.28;-70.44
city;Berlin;20.03.2020;-52.23;-66.47;-75.08
city;Berlin;21.03.2020;-60.22;-66.71;-78.32
city;Berlin;22.03.2020;-60.35;-66.81;-78.94
city;Berlin;23.03.2020;-57.27;-68.9;-78.28
city;Berlin;24.03.2020;-56.73;-67.02;-78.72
city;Berlin;25.03.2020;-56.27;-68.11;-78.35
city;Berlin;26.03.2020;-54.49;-64.2;-78.65
city;Berlin;27.03.2020;-53.42;-61.73;-78.11
city;Berlin;28.03.2020;-56.36;-56.2;-79.13
city;Berlin;29.03.2020;-64.83;-78.82;-80.67
city;Berlin;30.03.2020;-55.62;-72.98;-77.97
city;Berlin;31.03.2020;-52.33;-68.26;-75.61
city;Berlin;01.04.2020;-51.29;-65.3;-77.12
city;Berlin;02.04.2020;-50.94;-65.85;-76.98
city;Berlin;03.04.2020;-53.28;-66.16;-78.31
city;Berlin;04.04.2020;-56.65;-57.85;-78.27
city;Berlin;05.04.2020;-49.81;-49.99;-76.14
city;Berlin;06.04.2020;-43.1;-53.11;-72.31
city;Berlin;07.04.2020;-41.64;-52.24;-72.75
city;Berlin;08.04.2020;-40.8;-51.43;-73.48
city;Berlin;09.04.2020;-45.76;-56.84;-74.91
city;Berlin;10.04.2020;-54.36;-52.22;-75.23
city;Berlin;11.04.2020;-53.45;-55.33;-77.56
city;Berlin;12.04.2020;-54.42;-47.98;-77.19
city;Berlin;13.04.2020;-54.06;-65.9;-76.45
city;Berlin;14.04.2020;-42.13;-61;-71.56
city;Berlin;15.04.2020;-40.82;-57.26;-71.15
city;Birmingham - UK;13.01.2020;0;0;0
city;Birmingham - UK;14.01.2020;4.03;8.45;2.32
city;Birmingham - UK;15.01.2020;2.98;16.34;3.58
city;Birmingham - UK;16.01.2020;3.8;11.06;0.84
city;Birmingham - UK;17.01.2020;5.29;24.85;-2.47
city;Birmingham - UK;18.01.2020;2.57;61.21;-12.76
city;Birmingham - UK;19.01.2020;-14.15;-1.68;-16.92
city;Birmingham - UK;20.01.2020;4.19;12.92;2.35
city;Birmingham - UK;21.01.2020;7.52;21.15;3.16
city;Birmingham - UK;22.01.2020;6.28;26.35;6.99
city;Birmingham - UK;23.01.2020;7.32;23.56;0.85
city;Birmingham - UK;24.01.2020;9.67;45.85;-0.14
city;Birmingham - UK;25.01.2020;6.49;92.1;-9.53
city;Birmingham - UK;26.01.2020;-12.23;-5.85;-16.29
city;Birmingham - UK;27.01.2020;-0.31;9.59;3.48
city;Birmingham - UK;28.01.2020;8.12;25.46;6.51
city;Birmingham - UK;29.01.2020;8.75;45.09;5.37
city;Birmingham - UK;30.01.2020;2.93;21.28;3.24
city;Birmingham - UK;31.01.2020;10.65;41.72;-1.55
city;Birmingham - UK;01.02.2020;6.63;82.14;-11.14
city;Birmingham - UK;02.02.2020;-10.24;2.12;-17.62
city;Birmingham - UK;03.02.2020;-0.64;10.14;1.36
city;Birmingham - UK;04.02.2020;5.25;21.02;5.08
city;Birmingham - UK;05.02.2020;4.19;26.68;8.81
city;Birmingham - UK;06.02.2020;7.74;25.22;2.72
city;Birmingham - UK;07.02.2020;14.86;34.08;3.46
city;Birmingham - UK;08.02.2020;4.45;66.45;-10.81
city;Birmingham - UK;09.02.2020;-15.54;-23.77;-19.32
city;Birmingham - UK;10.02.2020;3.17;2.4;1.47
city;Birmingham - UK;11.02.2020;8.72;17.76;5.77
city;Birmingham - UK;12.02.2020;6.75;23.76;7.16
city;Birmingham - UK;13.02.2020;6.71;19.11;3.45
city;Birmingham - UK;14.02.2020;18.65;65.71;4.24
city;Birmingham - UK;15.02.2020;3.96;60.79;-11.47
city;Birmingham - UK;16.02.2020;-4.12;-3.02;-13.25
city;Birmingham - UK;17.02.2020;12.14;22.71;6.79
city;Birmingham - UK;18.02.2020;13.38;23.58;10.96
city;Birmingham - UK;19.02.2020;17.4;32.16;10.95
city;Birmingham - UK;20.02.2020;20.3;37.18;7.66
city;Birmingham - UK;21.02.2020;20.5;46.27;4.25
city;Birmingham - UK;22.02.2020;7.54;73.57;-9.51
city;Birmingham - UK;23.02.2020;1.81;-4.57;-15.24
city;Birmingham - UK;24.02.2020;4.81;8.78;5.75
city;Birmingham - UK;25.02.2020;17.91;46.28;11.82
city;Birmingham - UK;26.02.2020;9.54;22.19;8.14
city;Birmingham - UK;27.02.2020;6.67;20.62;6.13
city;Birmingham - UK;28.02.2020;22.35;40.97;12.85
city;Birmingham - UK;29.02.2020;10.72;89.7;-6
city;Birmingham - UK;01.03.2020;-9.04;4.45;-11.39
city;Birmingham - UK;02.03.2020;3.13;15.09;9.78
city;Birmingham - UK;03.03.2020;11.88;22.58;15.28
city;Birmingham - UK;04.03.2020;9.46;23.15;10.29
city;Birmingham - UK;05.03.2020;9.59;16.28;5.52
city;Birmingham - UK;06.03.2020;14.06;42.53;7.38
city;Birmingham - UK;07.03.2020;10.9;95.42;-4.72
city;Birmingham - UK;08.03.2020;-9.2;-6.96;-16.33
city;Birmingham - UK;09.03.2020;0.83;1.25;4.3
city;Birmingham - UK;10.03.2020;4.42;13.56;4.25
city;Birmingham - UK;11.03.2020;3.38;15.78;3.65
city;Birmingham - UK;12.03.2020;-4.27;5.2;-3.97
city;Birmingham - UK;13.03.2020;-3.04;15.74;-11.82
city;Birmingham - UK;14.03.2020;-12.52;34.46;-26.95
city;Birmingham - UK;15.03.2020;-29.16;-28.91;-35.25
city;Birmingham - UK;16.03.2020;-22.23;-23.71;-22.89
city;Birmingham - UK;17.03.2020;-30.38;-35.26;-36.57
city;Birmingham - UK;18.03.2020;-32.54;-43.36;-42.18
city;Birmingham - UK;19.03.2020;-33.28;-43.4;-48.09
city;Birmingham - UK;20.03.2020;-33.58;-38.41;-49.27
city;Birmingham - UK;21.03.2020;-46.44;-48.57;-60.69
city;Birmingham - UK;22.03.2020;-56.71;-58.36;-64.77
city;Birmingham - UK;23.03.2020;-47.52;-50.28;-63.72
city;Birmingham - UK;24.03.2020;-61.21;-58.94;-71.6
city;Birmingham - UK;25.03.2020;-63.7;-56.55;-75.16
city;Birmingham - UK;26.03.2020;-64.45;-58.57;-77.17
city;Birmingham - UK;27.03.2020;-62.23;-56.59;-76.96
city;Birmingham - UK;28.03.2020;-69.46;-61.47;-79.16
city;Birmingham - UK;29.03.2020;-75;-67.9;-79.99
city;Birmingham - UK;30.03.2020;-66.48;-63.83;-75.56
city;Birmingham - UK;31.03.2020;-64.82;-58.13;-77.49
city;Birmingham - UK;01.04.2020;-65.23;-59.69;-77.98
city;Birmingham - UK;02.04.2020;-65.49;-58.61;-79.6
city;Birmingham - UK;03.04.2020;-61.84;-53.57;-78.52
city;Birmingham - UK;04.04.2020;-67.42;-58.37;-80.74
city;Birmingham - UK;05.04.2020;-72.72;-64.1;-80.98
city;Birmingham - UK;06.04.2020;-64.25;-59.45;-80.11
city;Birmingham - UK;07.04.2020;-63.1;-55.24;-79.16
city;Birmingham - UK;08.04.2020;-62.33;-53.96;-79.61
city;Birmingham - UK;09.04.2020;-61.42;-54.18;-80.95
city;Birmingham - UK;10.04.2020;-63.84;-52.73;-81.56
city;Birmingham - UK;11.04.2020;-66.59;-54.06;-83.49
city;Birmingham - UK;12.04.2020;-74.58;-64.32;-82.48
city;Birmingham - UK;13.04.2020;-68.23;-61.03;-79.57
city;Birmingham - UK;14.04.2020;-59.74;-51.03;-77.3
city;Birmingham - UK;15.04.2020;-58.45;-48.26;-77.73
city;Bochum - Dortmund;13.01.2020;0;0;0
city;Bochum - Dortmund;14.01.2020;0.72;3.34;7.13
city;Bochum - Dortmund;15.01.2020;5.4;6.03;9.66
city;Bochum - Dortmund;16.01.2020;0.43;9.23;2.93
city;Bochum - Dortmund;17.01.2020;11.27;13.88;5.33
city;Bochum - Dortmund;18.01.2020;1.16;21.21;2.96
city;Bochum - Dortmund;19.01.2020;-8.29;-16.33;-1
city;Bochum - Dortmund;20.01.2020;-2.4;-4.03;6.09
city;Bochum - Dortmund;21.01.2020;1.83;2.26;10.76
city;Bochum - Dortmund;22.01.2020;2.99;-4.29;3.2
city;Bochum - Dortmund;23.01.2020;-0.34;3.03;1.96
city;Bochum - Dortmund;24.01.2020;4.59;20.61;11.42
city;Bochum - Dortmund;25.01.2020;-3.01;17.57;1.86
city;Bochum - Dortmund;26.01.2020;-8.5;-16.77;2.93
city;Bochum - Dortmund;27.01.2020;-2.64;-3.12;8.42
city;Bochum - Dortmund;28.01.2020;1.8;-3.86;6.29
city;Bochum - Dortmund;29.01.2020;1.48;-3.22;7.43
city;Bochum - Dortmund;30.01.2020;1.41;3.61;6.39
city;Bochum - Dortmund;31.01.2020;11.56;24.33;11.59
city;Bochum - Dortmund;01.02.2020;14.96;47.95;27.91
city;Bochum - Dortmund;02.02.2020;-3.62;-15.48;11.99
city;Bochum - Dortmund;03.02.2020;-0.71;8.91;10.89
city;Bochum - Dortmund;04.02.2020;4.87;4.17;10.72
city;Bochum - Dortmund;05.02.2020;1.22;4.93;-1.03
city;Bochum - Dortmund;06.02.2020;0.85;6.25;3.86
city;Bochum - Dortmund;07.02.2020;8.84;22.7;6.76
city;Bochum - Dortmund;08.02.2020;5.91;36.96;11.02
city;Bochum - Dortmund;09.02.2020;-14.19;-36.86;-1.96
city;Bochum - Dortmund;10.02.2020;-2.29;-12.27;14.15
city;Bochum - Dortmund;11.02.2020;4.06;1.16;16.65
city;Bochum - Dortmund;12.02.2020;8.43;5.84;17.32
city;Bochum - Dortmund;13.02.2020;22.64;3.79;14.69
city;Bochum - Dortmund;14.02.2020;19.28;39.05;18.55
city;Bochum - Dortmund;15.02.2020;8.39;39.12;15.28
city;Bochum - Dortmund;16.02.2020;-5.79;-19.01;27.61
city;Bochum - Dortmund;17.02.2020;3.41;10.23;136.43
city;Bochum - Dortmund;18.02.2020;13.69;39.88;116.42
city;Bochum - Dortmund;19.02.2020;3.96;-1.77;51.88
city;Bochum - Dortmund;20.02.2020;-1.22;-1.35;45.95
city;Bochum - Dortmund;21.02.2020;6.72;9.76;51.25
city;Bochum - Dortmund;22.02.2020;0.31;19.95;54.35
city;Bochum - Dortmund;23.02.2020;-21.45;-33.47;35.43
city;Bochum - Dortmund;24.02.2020;-7.65;-8.5;44.52
city;Bochum - Dortmund;25.02.2020;4.1;-2.09;45.15
city;Bochum - Dortmund;26.02.2020;0.68;-8.02;42.72
city;Bochum - Dortmund;27.02.2020;0.89;-6.15;39.89
city;Bochum - Dortmund;28.02.2020;6.25;13.6;49.92
city;Bochum - Dortmund;29.02.2020;4.7;30.94;66.83
city;Bochum - Dortmund;01.03.2020;-6.45;-15.3;48.82
city;Bochum - Dortmund;02.03.2020;-3.3;-1.55;49.05
city;Bochum - Dortmund;03.03.2020;7.98;9.7;53.15
city;Bochum - Dortmund;04.03.2020;1.06;-3.41;43.29
city;Bochum - Dortmund;05.03.2020;0.27;-2.95;39.39
city;Bochum - Dortmund;06.03.2020;6.04;8.75;44.52
city;Bochum - Dortmund;07.03.2020;5.05;33.05;60.74
city;Bochum - Dortmund;08.03.2020;-7.83;-14.01;49.95
city;Bochum - Dortmund;09.03.2020;-4.4;-6.92;38.69
city;Bochum - Dortmund;10.03.2020;-1.57;-12.04;29.04
city;Bochum - Dortmund;11.03.2020;-5.37;-10.23;26.47
city;Bochum - Dortmund;12.03.2020;-10.28;-9.23;23.31
city;Bochum - Dortmund;13.03.2020;-16.67;-13;1.43
city;Bochum - Dortmund;14.03.2020;-24.7;-9.8;2.5
city;Bochum - Dortmund;15.03.2020;-35.75;-32.76;-8.29
city;Bochum - Dortmund;16.03.2020;-33.02;-23.45;-11.09
city;Bochum - Dortmund;17.03.2020;-36.05;-25.09;-19.98
city;Bochum - Dortmund;18.03.2020;-41.36;-33.23;-24.31
city;Bochum - Dortmund;19.03.2020;-47.58;-40.55;-34.93
city;Bochum - Dortmund;20.03.2020;-52.03;-51.13;-43.76
city;Bochum - Dortmund;21.03.2020;-60.78;-52.74;-48.42
city;Bochum - Dortmund;22.03.2020;-61.49;-52.47;-47.12
city;Bochum - Dortmund;23.03.2020;-54.01;-45.84;-38.36
city;Bochum - Dortmund;24.03.2020;-54.01;-45.63;-40.09
city;Bochum - Dortmund;25.03.2020;-52.17;-43.29;-44.12
city;Bochum - Dortmund;26.03.2020;-50.53;-43.64;-40.96
city;Bochum - Dortmund;27.03.2020;-49.43;-37.19;-38.73
city;Bochum - Dortmund;28.03.2020;-54.09;-36.48;-36.13
city;Bochum - Dortmund;29.03.2020;-59.51;-62.64;-45.42
city;Bochum - Dortmund;30.03.2020;-48.9;-47.17;-40.96
city;Bochum - Dortmund;31.03.2020;-45.66;-39.34;-34.93
city;Bochum - Dortmund;01.04.2020;-44.83;-35.1;-37.66
city;Bochum - Dortmund;02.04.2020;-46.73;-42.32;-35.93
city;Bochum - Dortmund;03.04.2020;-47.03;-45.47;-39.96
city;Bochum - Dortmund;04.04.2020;-49.71;-29.31;-36.16
city;Bochum - Dortmund;05.04.2020;-45.36;-14.94;-19.88
city;Bochum - Dortmund;06.04.2020;-39.52;-16.56;-22.74
city;Bochum - Dortmund;07.04.2020;-38.42;-20.43;-21.84
city;Bochum - Dortmund;08.04.2020;-36.29;-17.91;-22.48
city;Bochum - Dortmund;09.04.2020;-39.61;-22.5;-23.54
city;Bochum - Dortmund;10.04.2020;-48.35;-13.68;-23.94
city;Bochum - Dortmund;11.04.2020;-46.82;-19.84;-28.27
city;Bochum - Dortmund;12.04.2020;-54.6;-26;-22.71
city;Bochum - Dortmund;13.04.2020;-47.35;-33.57;-22.54
city;Bochum - Dortmund;14.04.2020;-37.86;-32.01;-21.08
city;Bochum - Dortmund;15.04.2020;-34.45;-21.94;-13.52
city;Boston;13.01.2020;0;0;0
city;Boston;14.01.2020;2.84;3.98;0.59
city;Boston;15.01.2020;8.22;13.98;5.25
city;Boston;16.01.2020;9.17;7.34;4.49
city;Boston;17.01.2020;24.38;12.25;11.98
city;Boston;18.01.2020;2.86;22.85;9.27
city;Boston;19.01.2020;-15.9;7.63;-4.94
city;Boston;20.01.2020;-3.82;-1.65;1.35
city;Boston;21.01.2020;1.76;-2.58;1.06
city;Boston;22.01.2020;2.08;3.55;3.02
city;Boston;23.01.2020;5.25;9.29;6.54
city;Boston;24.01.2020;21.47;39.24;20.9
city;Boston;25.01.2020;10.97;41.8;17.23
city;Boston;26.01.2020;-14.43;6.54;-6.21
city;Boston;27.01.2020;-7.64;-3.75;-3.87
city;Boston;28.01.2020;-2.36;0.26;-0.97
city;Boston;29.01.2020;1.09;2.48;0.64
city;Boston;30.01.2020;4.86;10.8;7.32
city;Boston;31.01.2020;19.76;41.63;21.19
city;Boston;01.02.2020;11.52;58.06;18.27
city;Boston;02.02.2020;-20.9;-6.32;-13.96
city;Boston;03.02.2020;-7.6;-4.05;0.45
city;Boston;04.02.2020;-1.48;3.6;2.22
city;Boston;05.02.2020;0.31;3.21;0.18
city;Boston;06.02.2020;1.35;-6.06;1.07
city;Boston;07.02.2020;18.91;26.47;19.03
city;Boston;08.02.2020;13.82;50.39;20.94
city;Boston;09.02.2020;-13.05;-3.81;-9.13
city;Boston;10.02.2020;-4.9;-9.75;-2.63
city;Boston;11.02.2020;2.03;-5.96;-0.1
city;Boston;12.02.2020;4.54;8.28;2.97
city;Boston;13.02.2020;8.95;11.29;8.57
city;Boston;14.02.2020;32.65;46.16;29.43
city;Boston;15.02.2020;15.01;65.25;21.9
city;Boston;16.02.2020;-8.09;31.02;1.62
city;Boston;17.02.2020;-3.77;15.7;4.72
city;Boston;18.02.2020;3.09;-0.83;7.78
city;Boston;19.02.2020;6.54;15.09;11.2
city;Boston;20.02.2020;7.25;13.84;12.32
city;Boston;21.02.2020;21.26;37.19;24.86
city;Boston;22.02.2020;14.81;63.65;23.07
city;Boston;23.02.2020;-11.14;14.38;-9.28
city;Boston;24.02.2020;-2.25;5.75;-1.15
city;Boston;25.02.2020;2.46;4.98;3.5
city;Boston;26.02.2020;4.67;7.75;4.59
city;Boston;27.02.2020;12.25;15.23;13.24
city;Boston;28.02.2020;26.72;40.48;26.75
city;Boston;29.02.2020;20.81;57.8;21.56
city;Boston;01.03.2020;-7.56;4.03;-9.75
city;Boston;02.03.2020;-2.24;0;-3.06
city;Boston;03.03.2020;8.66;24.15;5.92
city;Boston;04.03.2020;3.24;1.16;-1.77
city;Boston;05.03.2020;10.35;20.16;5.63
